"country,co",untry_l,ong,,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
"USA,United",States,of,America,Acushnet- High Hill,USA0059128,3.2,41.7144,-70.9972,Solar,,,,2013,Ahana Renewables  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,3.56,4.38471,4.3,4.526,4.19,
"USA,United",States,of,America,Acushnet-Braley Road 1,USA0059121,1.9,41.7517,-70.9706,Solar,,,,2013,Ahana Renewables  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.319,2.539,2.529,2.705,2.437,
"USA,United",States,of,America,Ada Cogeneration LP,USA0010819,33.1,42.9627,-85.4941,Gas,,,,1990,Ada Cogeneration Ltd Partnership,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,181.253,202.987,166.84,162.129,165.704,
"USA,United",States,of,America,Ada Dam,USA0050433,1.4,42.9506,-85.4859,Hydro,,,,1984,STS HydroPower Ltd-Ada Dam,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,6.462,6.618,5.366,7.101,3.708,
"USA,United",States,of,America,Adair Wind Farm,USA0056810,174.8,41.4236,-94.665,Wind,,,,2009,MidAmerican Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,523.247,490.31,470.368,485.613,471.946,
"USA,United",States,of,America,Adams Ave MS and HS,USA0060772,3.1,39.4114,-74.5309,Solar,,,,2011.580645,Marina Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,4.839,5.085,
"USA,United",States,of,America,Adams Community Solar Garden III LLC,USA0059850,1.2,39.7867,-104.5877,Solar,,,,2015,Adams Community Solar Garden III LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.669,2.935,2.447,
"USA,United",States,of,America,Adams Community Solar Garden LLC,USA0059849,1.2,39.7876,-104.5859,Solar,,,,2015,Adams Community Solar Garden LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.694,2.935,0.781,
"USA,United",States,of,America,Adams Farm Solar,USA0059775,3,42.6,-72.2,Solar,,,,2013,Adams Farm Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,3.669,3.911,4.195,3.816,
"USA,United",States,of,America,Adams Nielson Solar,USA0061933,0,46.9553,-118.6212,,,,,,Adams Nielson Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Adams Solar,USA0060949,0,36.273,-79.7925,,,,,,Adams Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Adams Solar Center,USA0061496,0,44.675,-121.122,,,,,,Adams Solar Center LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Adams Wind,USA0059637,154.3,40.92,-94.6717,Wind,,,,2015.688918,MidAmerican Energy Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,34.999,483.943,485.774,
"USA,United",States,of,America,Adams Wind Farm,USA0056307,24,43.5548,-92.7241,Wind,,,,2003.416667,Consolidated Edison Development Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,59.686,60.767,59.207,57.259,55.159,
"USA,United",States,of,America,Adams Wind Generations LLC,USA0057375,20,44.9169,-94.7356,Wind,,,,2011,Adams Wind Generations LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,64.746,67.287,66.281,64.864,49.221,
"USA,United",States,of,America,Adelanto Solar  LLC,USA0059441,20,34.5572,-117.3775,Solar,,,,2015,Adelanto Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,14.034,57.181,60.618,
"USA,United",States,of,America,Adelanto Solar II  LLC,USA0059440,7,34.5572,-117.3775,Solar,,,,2015,Adelanto Solar II  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,10.227,17.202,18.563,
"USA,United",States,of,America,Adelanto Solar Project,USA0057305,10,34.5508,-117.4353,Solar,,,,2012,Los Angeles Department of Water & Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,21.154,19.937,18.18,16.245,17.226,
"USA,United",States,of,America,Adera Solar,USA0060027,20,37.1206,-120.3249,Solar,,,,2016,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,1.172,37.763,39.394,
"USA,United",States,of,America,Adkins Energy LLC,USA0058136,5,42.3622,-89.8036,Gas,,,,2002,Adkins Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,12.685,26.153,26.277,25.34,29.432,
"USA,United",States,of,America,Adobe San Jose,USA0057811,1.2,37.3306,-121.8931,Gas,,,,2010,Bloom Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,7.69626,7.657,6.37,8.774,8.757,
"USA,United",States,of,America,Adrian,USA0001956,2,43.6371,-95.9328,Oil,,,,2005,Adrian Public Utilities Comm,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.087,0.038,0.024,0.008,0.02,
"USA,United",States,of,America,Adrian Energy Associates LLC,USA0054903,2.4,41.891,-83.9929,Waste,,,,1995,LES Project Holdings LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,16.651,14.44,19.504,17.903,15.591,
"USA,United",States,of,America,Advance Stores Company  Inc,USA0059788,1,42.015,-72.5119,Solar,,,,2014,Tesla Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,0.07623,1.38006,1.447,1.308,
"USA,United",States,of,America,Aeolus Wind Facility,USA0056225,3,36.4725,-101.3278,Wind,,,,2004,Aeolus Wind LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.50678,0.729,3.01,2.408,1.111,
"USA,United",States,of,America,Aera San Ardo Cogen Facility,USA0055184,6.2,35.9533,-120.86,Gas,,,,1989,Aera Energy LLC-San Ardo,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,49.075,50.072,41.263,48.917,47.553,
"USA,United",States,of,America,Aera South Belridge Cogen Facility,USA0055185,0,35.4292,-119.6864,,,,,,AERA Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Aerojet I,USA0057697,3,38.6135,-121.1629,Solar,,,,2010,Altus Power America Management  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,7.109,6.38,6.363,5.725,5.12,
"USA,United",States,of,America,Aerojet II,USA0057698,2.7,38.6086,-121.1703,Solar,,,,2010,Altus Power America Management  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,4.743,4.23,3.945,3.861,2.945,
"USA,United",States,of,America,Aerolease,USA0061718,0,34.1899,-118.4514,,,,,,PCS Energy  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Afton Generating Station,USA0055210,287,32.1142,-106.8465,Gas,,,,2003.916376,Public Service Co of NM,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,401.978,
"USA,United",States,of,America,Agassiz Beach LLC,USA0055576,1.9,47.0053,-96.4356,Wind,,,,2001,CHI Operations Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5.082,5.483,5.53,5.379,4.324,
"USA,United",States,of,America,Agawam Solar,USA0059028,1.5,42.0819,-72.6144,Solar,,,,2012,Citizens Enterprises Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.996,2.157,2.234,2.183,1.992,
"USA,United",States,of,America,Agency GT,USA0007706,0,40.8167,-91.1467,,,,,,Interstate Power and Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Agnews Power Plant,USA0050748,32,37.4058,-121.9272,Gas,,,,1990,OLS Energy-Agnews Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,19.285,15.661,31.849,16.64,20.898,
"USA,United",States,of,America,AgriReNew,USA0059181,1,41.6919,-90.8664,Biomass,,,,2013,AgriReNew,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.74,3.886,3.804,4.058,5.499,
"USA,United",States,of,America,Agrilectric Power Partners Ltd,USA0010593,12.1,30.2012,-93.1269,Waste,,,,1984,Agrilectric Power Partners Ltd,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,73.045,85.506,89.348,80.884,88.193,
"USA,United",States,of,America,Agrium Kenai Nitrogen Operations,USA0054452,12.5,60.6732,-151.3784,Gas,,,,1977,Agrium US Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Agriwind,USA0056408,8.4,41.3017,-89.6236,Wind,,,,2007,AgriWind Project  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5.952,6.271,6.235,5.891,23.378,
"USA,United",States,of,America,Agua Caliente Solar Project,USA0057373,347.7,32.9774,-113.4945,Solar,,,,2013.087144,Agua Caliente Solar,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,675.525,741.181,739.734,743.533,728.74,
"USA,United",States,of,America,Agua Fria,USA0000141,613.5,33.5561,-112.2153,Gas,Oil,Solar,,1964.571312,Salt River Project,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,77.023,12.617,109.798998,84.854,199.527,
"USA,United",States,of,America,Agua Mansa Power Plant,USA0055951,60.5,34.0414,-117.3603,Gas,,,,2003,E I Colton LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,39.754,23.668,14.59,6.466,11.648,
"USA,United",States,of,America,Aguirre,WRI1028012,42,17.9533,-66.2312,Gas,,,,,,CEPR,http://energia.pr.gov/datos/plantas/,WRI,,,,,,,,
"USA,United",States,of,America,Aguirre,WRI1026809,1492,17.9519,-66.2308,Oil,,,,1975,PREPA,PREPA,http://www.prepa.com/aguirre.asp,WRI,,,,,,,,
"USA,United",States,of,America,Ahoskie,USA0059795,0,36.3064,-76.9931,,,,,,Soltage LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Aidlin Geothermal Power Plant,USA0052158,25,38.8339,-122.881,Geothermal,,,,1989,Geysers Power Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,112.149,139.692,132.136,125.286,115.589,
"USA,United",States,of,America,Ainsworth Wind,USA0056162,59.4,42.4489,-99.8917,Wind,,,,2005,Nebraska Public Power District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,185.115,194.809,192.618,176.314,162.168,
"USA,United",States,of,America,Air Products Port Arthur,USA0055309,169.1,29.8665,-93.9651,Gas,,,,2006.023655,Air Products LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,747.815996,,830.64,1007.139,
"USA,United",States,of,America,Airport 1 Solar (DIA),USA0059807,1.5,39.8994,-104.6753,Solar,,,,2010,Greenbacker Renewable Energy Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,2.03,2.47,2.523,2.59,
"USA,United",States,of,America,Airport Industrial,USA0007995,10,38.2844,-104.5308,Oil,,,,2002,Black Hills/Colorado Elec.Util,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,-0.165,-0.162,-0.203,-0.209,-0.149,
"USA,United",States,of,America,Aiya Solar Project,USA0059869,0,36.685,-114.646,,,,,,First Solar Project Development,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Ajax Solar,USA0060288,5,34.8309,-79.1194,Solar,,,,2017,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,1.394,
"USA,United",States,of,America,Akron Recycle Energy Plant,USA0054265,4,41.0733,-81.5306,Gas,Waste,Other,,1979,Akron Energy Systems LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Akron WRF,USA0058980,1.8,41.1533,-81.5689,Biomass,,,,2014,City of Akron,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,6.714,7.89586,8.22024,8.0948,
"USA,United",States,of,America,Al Turi,USA0010549,2.4,41.4043,-74.3767,Waste,,,,2006.666667,Ameresco LFG I Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,11.406,9.816,8.353,7.109,5.96,
"USA,United",States,of,America,Alabama Pine Pulp,USA0054429,69,31.5825,-87.4889,Biomass,Oil,Waste,Gas,1991,Alabama River Cellulose LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,61.554974,75.571,438.733217,439.412154,456.064711,
"USA,United",States,of,America,Alabama River Pulp,USA0010216,48,31.5825,-87.4889,Biomass,Oil,Waste,Gas,1978,Alabama River Cellulose LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,12.336,11.305,318.296235,310.491884,287.087451,
"USA,United",States,of,America,Alafia Solar,USA0061653,0,27.7191,-82.0339,,,,,,Tampa Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Alakanuk,USA0057053,0.8,62.6833,-164.6544,Oil,,,,2013,Alaska Village Elec Coop  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.266,2.244,0,0,0.056,
"USA,United",States,of,America,Alameda,USA0007450,54.8,37.7886,-122.2889,Gas,Oil,,,1986,Northern California Power Agny,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,13.155,
"USA,United",States,of,America,Alamo,USA0000905,19.6,34.8158,-118.6867,Hydro,,,,1986,California Dept. of Water Resources,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,22.048,19.265,23.88,67,104.372,
"USA,United",States,of,America,Alamo 6,USA0059206,105,30.9931,-102.2708,Solar,,,,2017,BHE Renewables  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,262.216,
